143
diam	c	r	EConv0	EConv1	EConv2	OConv0	OConv1
6	3	3	-4.36	1.49	0.91	-35.39	46.94	44	
6	3	8	-21.12	-12.29	-11.54	-72.17	5.13	45	
6	3	13	-27.92	-46.45	13.86	60.54	42.91	46	
6	3	18	18.97	21.34	-0.43	17.29	9.37	47	
6	3	23	3.61	5.03	3.63	-1.20	0.63	48	
6	3	28	3.12	2.73	3.89	2.49	1.70	49	
6	3	33	34.14	45.46	-6.53	-44.48	-28.48	50	
6	3	38	13.11	-33.02	22.43	90.86	-40.33	51	
6	3	43	2.11	2.13	3.28	2.35	0.49	52	
6	7	3	11.80	25.79	4.66	-20.92	-15.11	53	
6	7	8	-18.42	-5.80	22.09	-69.54	-18.12	54	
6	7	13	-4.26	20.71	-16.14	87.94	5.41	55	
6	7	18	5.71	-0.29	4.45	6.50	-1.24	56	
6	7	23	1.88	2.82	3.69	1.57	-1.57	57	
6	7	28	5.08	5.57	0.74	-1.04	-1.32	58	
6	7	33	2.82	1.43	6.41	-111.33	-47.88	59	
6	7	38	31.53	21.07	-13.88	103.68	32.96	60	
6	7	43	3.05	3.33	3.39	1.45	0.42	61	
6	11	3	18.97	9.01	0.04	-60.30	-0.78	62	
6	11	8	-4.87	-17.25	10.10	20.91	82.52	63	
6	11	13	5.13	17.67	10.02	40.04	39.46	64	
6	11	18	4.74	7.18	2.34	3.49	3.23	65	
6	11	23	3.15	4.01	2.96	-0.06	2.55	66	
6	11	28	4.53	3.25	6.12	-1.38	-1.19	67	
6	11	33	-74.39	-54.97	3.55	-47.22	1.12	68	
6	11	38	28.63	27.19	-1.62	27.54	15.07	69	
6	11	43	2.52	4.30	5.07	1.51	-0.33	70	
6	15	3	16.16	-3.69	17.77	-35.42	14.85	71	
6	15	8	13.50	12.48	10.36	28.32	-3.43	72	
6	15	13	-10.11	5.55	-15.46	5.18	5.91	73	
6	15	18	4.54	3.64	4.94	1.47	-2.68	74	
6	15	23	4.44	3.08	3.48	0.32	-0.90	75	
6	15	28	28.64	40.18	-2.59	-30.12	-18.44	76	
6	15	33	-62.94	7.38	-1.32	60.42	-28.67	77	
6	15	38	-2.01	45.83	35.52	-12.17	-108.38	78	
6	15	43	17.15	-4.19	44.76	27.66	-24.39	79	
6	19	3	3.98	2.63	7.18	-4.92	3.30	80	
6	19	8	-2.27	32.92	-20.88	-15.77	-10.50	81	
6	19	13	-27.03	-22.15	0.21	-1.98	-93.97	82	
6	19	18	7.67	3.77	6.27	3.31	-2.28	83	
6	19	23	4.28	5.68	4.41	-1.07	-6.69	84	
6	19	28	-32.41	-42.81	12.53	-70.19	-55.97	85	
6	19	33	9.13	6.11	6.41	-33.30	117.54	86	
6	19	38	18.64	12.35	-9.36	-6.85	112.04	87	
6	19	43	19.97	-9.94	-14.63	113.40	0.38	88	
6	23	3	2.48	2.37	2.49	-1.30	0.67	89	
6	23	8	-26.53	-43.73	12.50	-61.43	-24.06	90	
6	23	13	25.17	55.62	0.62	-11.34	55.15	91	
6	23	18	29.55	6.00	11.11	20.12	-3.04	92	
6	23	23	34.78	49.42	-8.53	-51.58	-35.93	93	
6	23	28	-12.65	-18.36	6.93	86.76	55.46	94	
6	23	33	2.82	10.37	5.20	-1.93	-3.64	95	
6	23	38	-25.82	-46.05	2.37	-52.44	-52.82	96	
6	23	43	25.74	46.74	-6.63	33.88	27.23	97	
6	27	3	17.72	13.19	-0.28	-12.85	-6.39	98	
6	27	8	3.76	9.96	16.05	54.55	31.36	99	
6	27	13	-19.58	-18.52	5.05	-59.24	-27.38	100	
6	27	18	20.56	24.75	0.21	-0.46	-4.60	101	
