143
diam	c	r	EConv0	EConv1	EConv2	OConv0	OConv1
6	3	3	-0.30	3.79	0.79	2.88	-10.51	44	
6	3	8	1.54	6.13	9.27	-5.36	-16.68	45	
6	3	13	1.64	2.65	2.21	-0.25	-16.09	46	
6	3	18	0.52	0.32	-1.95	-3.05	-21.26	47	
6	3	23	1.96	-2.06	2.64	2.89	-13.73	48	
6	3	28	-3.01	-8.34	-8.40	-5.88	-6.59	49	
6	3	33	3.46	-7.37	-8.83	0.37	-9.28	50	
6	3	38	2.71	-6.72	-8.04	-0.37	-7.95	51	
6	3	43	5.60	-5.12	3.30	-0.79	-16.06	52	
6	7	3	1.77	3.59	3.71	-3.28	7.24	53	
6	7	8	6.95	16.89	7.03	-16.67	-2.87	54	
6	7	13	7.62	1.77	7.43	17.33	6.09	55	
6	7	18	4.42	11.49	12.67	-1.43	12.13	56	
6	7	23	3.45	10.11	9.17	1.84	5.31	57	
6	7	28	3.62	6.59	6.05	-0.33	5.63	58	
6	7	33	2.79	5.36	5.24	-2.40	2.68	59	
6	7	38	8.36	9.56	4.89	-16.38	-13.41	60	
6	7	43	-1.07	-0.89	1.64	32.43	-3.35	61	
6	11	3	9.55	6.63	0.72	-9.58	-4.26	62	
6	11	8	-4.76	-15.12	10.23	10.96	2.63	63	
6	11	13	3.28	8.34	3.45	0.70	7.26	64	
6	11	18	4.16	2.90	3.45	0.57	2.70	65	
6	11	23	0.82	2.39	0.75	0.42	0.26	66	
6	11	28	3.18	0.50	1.19	-0.62	-1.65	67	
6	11	33	6.74	9.89	3.52	-5.08	-6.70	68	
6	11	38	3.33	-2.87	7.32	3.30	10.09	69	
6	11	43	0.74	6.10	-3.71	17.98	11.67	70	
6	15	3	13.17	4.42	5.06	-17.13	1.60	71	
6	15	8	6.04	20.98	8.19	21.66	-13.35	72	
6	15	13	2.64	2.71	6.62	0.35	-2.76	73	
6	15	18	3.22	1.01	0.52	1.18	-0.26	74	
6	15	23	0.83	1.53	1.37	-1.38	0.56	75	
6	15	28	4.77	3.89	2.71	-2.47	-3.27	76	
6	15	33	-9.28	-13.04	-1.87	-5.60	-6.92	77	
6	15	38	7.59	7.34	4.58	5.97	7.20	78	
6	15	43	1.75	5.79	1.49	2.92	3.55	79	
6	19	3	5.89	2.54	8.48	-4.04	2.88	80	
6	19	8	-0.49	-3.82	-3.56	-15.16	28.49	81	
6	19	13	3.77	-0.68	-0.19	20.97	-17.17	82	
6	19	18	4.62	3.64	3.75	3.12	-0.96	83	
6	19	23	3.86	5.32	4.26	-0.92	-0.66	84	
6	19	28	5.92	7.87	-0.71	-14.57	-7.40	85	
6	19	33	4.23	3.71	3.74	18.17	12.36	86	
6	19	38	3.90	3.75	3.75	0.77	-0.97	87	
6	19	43	3.22	2.23	4.55	0.68	-1.80	88	
6	23	3	4.33	3.50	2.60	-3.03	-0.03	89	
6	23	8	3.54	1.26	6.27	-1.02	0.45	90	
6	23	13	-8.43	11.02	-4.02	-12.23	11.03	91	
6	23	18	6.29	6.46	5.83	-1.90	-2.49	92	
6	23	23	5.23	14.59	4.71	-5.70	-17.76	93	
6	23	28	-4.36	-13.99	6.72	9.41	3.76	94	
6	23	33	4.75	6.21	2.49	0.75	2.67	95	
6	23	38	2.64	4.16	1.76	3.70	0.94	96	
6	23	43	3.92	2.33	1.59	-0.62	-1.74	97	
6	27	3	3.82	2.42	3.59	-1.94	0.22	98	
6	27	8	4.21	2.94	3.18	-1.61	0.56	99	
6	27	13	-4.03	-0.58	1.41	-19.38	-4.11	100	
6	27	18	8.97	13.39	2.15	-8.52	-8.28	101	
6	27	23	-10.40	-18.58	4.96	2.92	1.92	102	
6	27	28	5.97	9.78	2.05	4.45	8.38	103	
6	27	33	-0.62	30.11	-1.69	-15.60	-27.11	104	
6	27	38	4.32	11.21	30.94	6.25	-27.85	105	
6	27	43	2.81	1.16	5.13	2.36	-3.52	106	
6	31	3	3.85	3.25	2.78	-0.84	-1.64	107	
6	31	8	5.03	5.97	3.40	-0.82	0.05	108	
6	31	13	-12.22	1.55	-0.22	-11.43	-5.89	109	
6	31	18	-7.75	-17.35	3.42	-5.07	-9.43	110	
6	31	23	6.42	13.44	2.97	12.35	13.47	111	
6	31	28	2.26	1.52	2.31	1.03	-2.14	112	
6	31	33	-4.71	-16.39	-3.27	-55.44	14.56	113	
6	31	38	-9.25	-23.87	-41.17	15.58	14.75	114	
6	31	43	7.26	-2.73	-1.20	12.28	-1.41	115	
6	35	3	3.16	3.13	2.86	-0.74	0.94	116	
6	35	8	8.01	7.78	1.20	-6.48	-2.51	117	
6	35	13	-2.19	-7.17	4.52	-12.83	-4.16	118	
6	35	18	3.87	10.78	5.86	23.09	18.60	119	
6	35	23	2.27	5.84	3.13	-1.02	2.24	120	
6	35	28	1.82	2.49	1.22	-4.33	0.70	121	
6	35	33	2.05	5.94	16.79	2.88	9.15	122	
6	35	38	4.59	11.87	10.69	-1.10	10.76	123	
6	35	43	3.03	7.35	2.51	1.11	4.97	124	
6	39	3	2.90	3.34	2.44	-1.50	0.02	125	
6	39	8	8.15	-1.23	4.50	-12.47	2.94	126	
6	39	13	-2.23	0.40	1.41	10.08	19.73	127	
6	39	18	4.31	6.48	-0.79	3.12	3.80	128	
6	39	23	2.03	0.10	2.52	1.99	-0.93	129	
6	39	28	1.07	0.79	3.86	-2.76	1.81	130	
6	39	33	1.27	3.52	3.46	1.06	1.94	131	
6	39	38	2.09	1.92	-0.35	0.17	-2.15	132	
6	39	43	3.60	4.53	5.04	1.28	-0.95	133	
6	43	3	4.29	4.32	4.04	-0.99	-0.75	134	
6	43	8	4.48	5.32	6.96	1.51	-1.76	135	
6	43	13	1.81	9.65	6.82	0.55	1.21	136	
6	43	18	0.91	4.21	4.37	-2.90	-4.43	137	
6	43	23	3.07	9.45	3.73	1.69	-5.55	138	
6	43	28	2.12	12.33	16.25	-0.21	-17.22	139	
6	43	33	2.09	1.44	5.65	3.12	-10.30	140	
6	43	38	4.11	3.21	3.58	-0.02	-3.99	141	
6	43	43	3.08	6.36	5.84	1.44	-7.18	142	
