143
diam	c	r	EConv0	EConv1	EConv2	OConv0	OConv1
6	3	3	2.51	3.46	2.98	-4.83	1.62	44	
6	3	8	2.31	2.26	3.35	1.68	1.36	45	
6	3	13	0.20	1.08	1.41	0.93	1.74	46	
6	3	18	0.16	1.26	1.85	6.24	-1.34	47	
6	3	23	0.14	1.97	2.53	0.51	-0.05	48	
6	3	28	2.04	3.44	2.52	-0.12	0.38	49	
6	3	33	2.36	3.70	2.80	0.88	0.56	50	
6	3	38	1.97	2.07	2.73	1.07	-0.39	51	
6	3	43	7.90	5.16	1.50	-8.85	-0.14	52	
6	7	3	3.50	3.57	2.78	-6.02	-1.00	53	
6	7	8	2.22	2.84	3.17	3.93	-1.19	54	
6	7	13	3.50	3.93	2.36	-3.20	-0.46	55	
6	7	18	4.47	3.43	2.33	4.91	0.39	56	
6	7	23	4.64	2.61	3.48	1.62	-0.04	57	
6	7	28	2.87	2.79	3.31	0.84	-0.45	58	
6	7	33	4.96	4.59	1.60	-4.66	0.40	59	
6	7	38	7.44	41.00	1.00	-26.89	-49.24	60	
6	7	43	21.47	-0.72	22.74	8.41	-6.68	61	
6	11	3	2.59	1.36	4.13	-5.46	0.89	62	
6	11	8	3.40	5.48	1.91	1.11	4.52	63	
6	11	13	2.83	3.03	3.96	-0.51	2.03	64	
6	11	18	2.90	3.27	3.03	2.72	1.14	65	
6	11	23	3.11	2.09	1.66	2.34	2.73	66	
6	11	28	1.68	3.99	1.14	-3.21	1.86	67	
6	11	33	21.34	42.05	2.03	-34.98	-34.52	68	
6	11	38	-4.18	-63.87	-7.96	-25.22	-5.85	69	
6	11	43	63.68	8.86	23.80	59.68	-7.82	70	
6	15	3	2.44	1.72	4.50	0.19	1.30	71	
6	15	8	2.76	1.67	1.56	-3.94	0.21	72	
6	15	13	3.30	1.86	2.13	0.37	1.22	73	
6	15	18	2.88	2.88	2.25	3.30	1.75	74	
6	15	23	3.26	4.25	2.47	2.21	-3.42	75	
6	15	28	14.53	30.24	-3.75	-27.11	-26.30	76	
6	15	33	-27.31	-72.53	6.88	-15.56	-24.17	77	
6	15	38	79.29	78.11	30.73	-27.09	28.14	78	
6	15	43	64.58	17.32	16.52	68.02	8.62	79	
6	19	3	2.33	2.92	2.22	3.28	-0.37	80	
6	19	8	4.03	2.21	4.98	1.91	1.52	81	
6	19	13	2.23	2.71	2.07	0.05	-0.41	82	
6	19	18	4.47	4.84	3.14	-0.50	0.98	83	
6	19	23	7.31	14.83	0.94	-4.22	-7.36	84	
6	19	28	-24.85	-47.51	12.93	-44.91	-45.62	85	
6	19	33	28.30	73.11	-17.25	-15.88	4.01	86	
6	19	38	6.79	-40.21	-20.24	-18.91	-52.77	87	
6	19	43	49.57	22.89	5.58	47.27	0.28	88	
6	23	3	0.06	2.24	1.25	1.21	0.28	89	
6	23	8	2.47	4.24	2.35	-1.85	-3.03	90	
6	23	13	1.73	1.74	3.88	-0.46	0.50	91	
6	23	18	4.74	7.67	3.06	-3.62	-2.66	92	
6	23	23	3.45	5.13	0.21	-59.03	-66.89	93	
6	23	28	7.28	20.31	-1.38	62.37	61.46	94	
6	23	33	-67.42	-64.76	20.22	-19.67	-11.04	95	
6	23	38	9.79	49.86	-0.17	-87.67	48.30	96	
6	23	43	38.07	13.88	10.50	25.19	2.09	97	
6	27	3	4.37	4.81	3.17	-1.18	-0.92	98	
6	27	8	0.96	0.43	2.44	-1.22	-1.17	99	
6	27	13	2.17	3.49	2.37	3.33	-0.81	100	
6	27	18	5.38	17.84	-6.40	-61.13	-63.81	101	
6	27	23	-12.61	-36.95	5.44	47.72	47.58	102	
6	27	28	48.85	37.87	-5.96	-34.64	-0.55	103	
6	27	33	-15.45	-21.12	11.57	103.98	31.02	104	
6	27	38	-47.72	-33.65	4.21	-82.31	-16.95	105	
6	27	43	16.38	12.10	2.95	7.56	2.86	106	
6	31	3	4.40	1.22	1.47	-3.99	-0.14	107	
6	31	8	1.10	6.94	0.08	1.10	-4.60	108	
6	31	13	5.32	29.82	-0.33	-45.94	-72.03	109	
6	31	18	-20.37	-63.10	1.86	27.36	43.92	110	
6	31	23	14.13	28.57	3.64	15.17	19.52	111	
6	31	28	57.79	6.58	15.55	-70.68	3.04	112	
6	31	33	8.76	42.70	-11.71	100.19	-60.16	113	
6	31	38	-52.86	-50.87	9.48	40.81	15.13	114	
6	31	43	7.44	2.24	5.13	-2.05	-3.92	115	
