143
diam	c	r	EConv0	EConv1	EConv2	OConv0	OConv1
6	3	3	3.68	3.89	3.20	0.43	-0.38	44	
6	3	8	2.45	2.66	2.88	0.17	0.06	45	
6	3	13	3.49	3.63	4.23	-1.36	0.20	46	
6	3	18	2.48	4.42	3.00	-0.40	-2.32	47	
6	3	23	5.31	17.81	6.06	-15.16	-24.73	48	
6	3	28	-0.80	-30.06	4.30	-18.81	-37.67	49	
6	3	33	17.82	36.14	-0.65	35.58	32.22	50	
6	3	38	5.62	21.66	5.88	-4.96	-13.70	51	
6	3	43	2.10	6.44	35.96	10.67	-29.74	52	
6	7	3	3.48	3.59	3.23	-1.63	0.19	53	
6	7	8	2.67	3.40	2.13	0.89	0.74	54	
6	7	13	0.89	3.23	2.78	-0.04	1.23	55	
6	7	18	7.36	20.23	0.68	-22.12	-21.96	56	
6	7	23	-0.36	-10.57	2.30	-19.94	-29.53	57	
6	7	28	12.26	25.84	0.40	42.24	44.42	58	
6	7	33	14.89	47.39	4.98	-31.40	-44.71	59	
6	7	38	-11.85	-82.89	-12.92	-6.42	-17.85	60	
6	7	43	-38.03	-10.60	-78.61	23.92	16.21	61	
6	11	3	4.02	3.52	3.92	-0.45	-0.43	62	
6	11	8	4.03	2.76	4.47	-0.07	-0.57	63	
6	11	13	8.86	33.99	0.62	-25.20	-30.89	64	
6	11	18	-1.07	-10.29	4.69	-21.76	-35.93	65	
6	11	23	6.95	16.48	6.63	46.15	51.34	66	
6	11	28	11.81	47.14	1.82	-39.42	-56.80	67	
6	11	33	-0.74	-39.74	-4.23	2.41	19.58	68	
6	11	38	-24.32	3.26	-30.92	17.01	-53.17	69	
6	11	43	-3.07	-5.03	30.13	-28.52	2.16	70	
6	15	3	4.33	3.31	2.79	-0.10	0.32	71	
6	15	8	11.36	44.01	2.31	-24.96	-37.25	72	
6	15	13	-23.51	-55.72	4.18	-12.80	-47.61	73	
6	15	18	3.81	9.27	-0.03	46.61	60.67	74	
6	15	23	13.20	41.97	-0.31	-41.43	-48.20	75	
6	15	28	-11.63	-47.77	8.02	32.98	50.04	76	
6	15	33	-20.62	-28.16	15.10	-23.74	6.25	77	
6	15	38	30.57	36.06	34.39	-8.41	58.00	78	
6	15	43	-0.08	-22.48	8.87	55.22	-8.41	79	
6	19	3	8.55	5.87	3.65	-3.41	-2.17	80	
6	19	8	-39.48	-84.46	-21.63	-32.04	0.23	81	
6	19	13	12.81	47.07	3.08	48.43	76.65	82	
6	19	18	20.12	43.55	-1.96	-32.29	-31.12	83	
6	19	23	-10.95	-50.09	10.34	30.19	46.63	84	
6	19	28	22.49	25.16	2.16	5.26	7.72	85	
6	19	33	10.93	4.23	7.53	54.09	21.62	86	
6	19	38	28.12	36.30	-0.74	-36.36	-24.86	87	
6	19	43	31.22	27.36	-3.13	47.14	21.43	88	
6	23	3	5.35	3.84	3.87	-3.94	0.75	89	
6	23	8	-2.27	33.06	15.05	8.22	36.35	90	
6	23	13	12.95	26.13	-1.32	-14.28	-15.29	91	
6	23	18	-28.65	-69.64	12.15	6.54	14.57	92	
6	23	23	11.56	23.59	-0.27	8.14	8.02	93	
6	23	28	36.15	12.54	8.37	-19.58	-0.57	94	
6	23	33	53.56	41.33	30.53	58.73	-40.66	95	
6	23	38	-16.22	-53.92	16.34	-4.04	7.96	96	
6	23	43	15.00	9.97	5.19	4.18	2.34	97	
6	27	3	2.19	1.81	1.65	-3.32	1.46	98	
6	27	8	7.74	10.11	0.55	-3.02	-1.14	99	
6	27	13	-17.60	-53.87	11.87	-23.97	-18.43	100	
6	27	18	17.58	30.32	0.99	16.10	19.08	101	
6	27	23	1.82	4.03	3.32	0.26	0.62	102	
6	27	28	16.95	2.61	11.99	-9.44	0.42	103	
6	27	33	-14.25	-31.81	-35.90	5.88	65.76	104	
6	27	38	15.27	25.82	1.12	13.63	20.24	105	
6	27	43	7.82	8.21	3.80	2.81	-1.53	106	
6	31	3	10.51	28.50	18.18	-10.44	-55.13	107	
6	31	8	21.76	18.14	25.55	-38.07	-79.22	108	
6	31	13	15.52	59.99	17.78	39.35	-27.77	109	
6	31	18	2.81	31.80	32.43	0.49	-57.61	110	
6	31	23	2.29	29.81	37.08	-0.01	-50.94	111	
6	31	28	3.60	25.97	31.66	6.54	-39.96	112	
6	31	33	5.75	31.37	31.85	0.96	-36.88	113	
6	31	38	4.45	29.52	28.97	-1.44	-29.03	114	
6	31	43	7.39	19.12	23.86	-1.56	-18.97	115	
6	35	3	39.06	20.63	-0.15	-15.66	52.86	116	
6	35	8	12.37	-14.91	13.26	39.47	74.30	117	
6	35	13	5.62	6.47	-14.08	-23.76	69.16	118	
6	35	18	17.00	-11.37	1.51	4.50	70.86	119	
6	35	23	-3.53	-16.77	-23.24	3.03	74.72	120	
6	35	28	2.59	-20.23	-27.93	-2.25	62.75	121	
6	35	33	-1.57	-26.76	-37.47	-0.20	51.48	122	
6	35	38	-2.06	-47.34	-42.32	-9.29	39.97	123	
6	35	43	3.17	-46.67	-59.79	1.86	27.05	124	
6	39	3	15.76	12.52	-1.92	-68.38	-21.34	125	
6	39	8	21.93	49.92	5.50	-5.08	-36.39	126	
6	39	13	-1.20	-34.70	8.17	10.17	5.31	127	
6	39	18	6.65	7.87	-0.54	3.55	3.64	128	
6	39	23	2.07	2.13	2.64	0.04	1.65	129	
6	39	28	4.41	3.12	5.31	1.23	0.19	130	
6	39	33	4.31	5.86	8.98	-1.07	3.74	131	
6	39	38	2.41	8.67	9.51	-1.05	3.80	132	
6	39	43	18.74	14.48	11.10	-11.73	3.73	133	
6	43	3	8.74	-25.88	15.86	-71.04	27.79	134	
6	43	8	4.72	-4.41	-0.09	25.66	50.31	135	
6	43	13	8.26	14.29	3.51	4.64	5.56	136	
6	43	18	4.64	3.53	3.60	-0.05	0.57	137	
6	43	23	2.55	2.99	2.65	0.53	2.31	138	
6	43	28	2.90	2.22	2.28	0.12	1.29	139	
6	43	33	4.53	3.63	3.50	1.32	0.79	140	
6	43	38	3.10	2.58	2.23	-1.41	0.80	141	
6	43	43	24.25	9.14	10.22	-10.68	0.88	142	
