143
diam	c	r	EConv0	EConv1	EConv2	OConv0	OConv1
6	3	3	24.20	47.21	2.41	-57.85	-55.98	44	
6	3	8	-32.30	-85.90	5.31	14.42	13.64	45	
6	3	13	30.14	55.51	6.20	47.80	44.10	46	
6	3	18	3.34	-1.49	7.57	-5.56	-6.62	47	
6	3	23	3.21	1.15	5.10	1.09	1.78	48	
6	3	28	3.43	6.44	2.68	-0.09	-1.04	49	
6	3	33	2.22	4.63	4.19	-3.30	1.60	50	
6	3	38	3.18	8.14	8.54	2.06	-1.13	51	
6	3	43	0.70	6.40	4.64	-1.27	2.19	52	
6	7	3	-43.18	-52.31	-11.66	-57.91	6.99	53	
6	7	8	21.52	45.54	4.60	64.86	69.25	54	
6	7	13	1.70	24.41	17.03	-4.72	-17.39	55	
6	7	18	6.10	10.53	1.99	-5.75	8.60	56	
6	7	23	3.56	7.11	4.69	2.05	-3.62	57	
6	7	28	1.04	2.15	5.39	-2.79	-3.40	58	
6	7	33	2.59	-3.15	4.36	-0.53	1.90	59	
6	7	38	3.36	-4.70	-4.30	0.98	20.27	60	
6	7	43	3.29	4.70	-1.72	-7.69	5.32	61	
6	11	3	-17.65	7.74	14.43	9.70	51.35	62	
6	11	8	10.80	30.06	-2.38	-12.23	-21.23	63	
6	11	13	-37.49	-16.20	-24.09	-46.06	-96.33	64	
6	11	18	32.14	-12.54	46.63	51.51	-38.80	65	
6	11	23	-1.26	1.17	0.28	-1.57	2.10	66	
6	11	28	0.32	-1.80	4.50	6.36	12.95	67	
6	11	33	6.64	24.74	4.07	0.93	2.33	68	
6	11	38	3.72	40.56	11.34	-29.20	-85.09	69	
6	11	43	15.79	-13.01	42.33	31.55	-30.70	70	
6	15	3	4.90	2.30	3.19	6.89	-3.93	71	
6	15	8	-10.16	-12.12	2.34	-70.15	-52.01	72	
6	15	13	6.10	-30.48	-19.98	-23.52	93.82	73	
6	15	18	-8.30	-2.78	-11.97	121.27	-30.80	74	
6	15	23	-1.34	9.10	3.47	-5.66	11.96	75	
6	15	28	10.62	45.65	10.40	-19.78	-45.76	76	
6	15	33	6.22	-12.75	5.14	-39.92	-89.17	77	
6	15	38	3.51	-32.45	-23.30	-32.38	-8.53	78	
6	15	43	40.18	5.95	-2.68	99.16	11.25	79	
6	19	3	26.81	26.29	-6.19	-8.38	-2.69	80	
6	19	8	-45.28	-50.80	10.59	47.11	33.48	81	
6	19	13	28.74	22.81	31.03	-7.77	29.14	82	
6	19	18	-51.42	31.38	-44.89	26.20	7.35	83	
6	19	23	-0.86	3.83	8.62	-39.43	-103.99	84	
6	19	28	-6.12	-69.83	-11.12	3.07	-7.73	85	
6	19	33	2.38	1.54	-2.25	46.49	103.27	86	
6	19	38	-21.60	20.17	25.77	-52.22	33.77	87	
6	19	43	38.55	35.45	1.34	33.36	22.74	88	
6	23	3	54.75	31.93	4.78	-67.76	-22.33	89	
6	23	8	26.98	16.95	14.78	92.70	22.94	90	
6	23	13	10.09	37.16	6.71	-29.04	-48.10	91	
6	23	18	-18.80	-17.06	9.03	-44.54	-14.27	92	
6	23	23	10.77	-23.99	29.52	43.53	86.38	93	
6	23	28	12.59	52.34	11.93	29.52	58.45	94	
6	23	33	16.67	50.92	2.54	-58.21	-67.52	95	
6	23	38	-27.92	-63.49	5.81	51.14	2.90	96	
6	23	43	6.15	11.74	-0.28	-1.84	-7.31	97	
6	27	3	52.81	15.25	18.91	-86.45	8.57	98	
6	27	8	52.51	51.57	2.43	55.58	-42.87	99	
6	27	13	-31.89	-59.85	0.38	-17.86	-42.06	100	
6	27	18	16.09	12.05	-22.46	-27.14	53.11	101	
6	27	23	18.33	40.90	18.60	67.21	-47.96	102	
6	27	28	6.04	28.90	5.56	-48.99	-112.81	103	
6	27	33	-29.98	-83.92	7.20	0.09	-18.37	104	
6	27	38	29.37	52.11	-6.48	51.12	45.31	105	
6	27	43	4.29	1.52	12.04	-7.98	0.41	106	
6	31	3	36.67	-5.67	26.49	-52.81	13.51	107	
6	31	8	-3.26	-4.42	-13.26	-22.56	-41.25	108	
6	31	13	-42.57	-17.85	7.64	80.13	-7.51	109	
6	31	18	36.19	7.88	32.05	-51.79	27.24	110	
6	31	23	-6.26	-4.18	-46.10	-17.69	-3.90	111	
6	31	28	-12.02	-57.67	-8.55	10.70	33.28	112	
6	31	33	17.10	48.12	0.62	75.20	83.15	113	
6	31	38	-0.11	0.15	4.82	-8.86	-8.36	114	
6	31	43	0.01	5.60	1.83	-2.59	-1.49	115	
6	35	3	10.21	4.80	14.21	-2.45	3.16	116	
6	35	8	-14.81	-19.03	-11.51	-53.27	86.49	117	
6	35	13	-16.36	4.70	-35.99	79.76	72.52	118	
6	35	18	8.58	5.49	13.94	-5.34	-9.87	119	
6	35	23	-4.21	8.87	37.20	-17.12	78.62	120	
6	35	28	5.63	61.44	21.14	20.48	69.33	121	
6	35	33	6.49	5.55	4.67	-9.69	-8.66	122	
6	35	38	5.74	3.92	8.26	0.07	-4.74	123	
6	35	43	4.62	5.07	10.38	-1.19	4.18	124	
6	39	3	3.50	1.24	0.99	1.02	-2.68	125	
6	39	8	8.11	13.32	28.50	1.08	13.64	126	
6	39	13	8.22	26.33	11.63	-2.70	6.51	127	
6	39	18	6.47	8.28	6.48	-2.73	-1.09	128	
6	39	23	6.06	1.70	3.22	1.25	-11.01	129	
6	39	28	3.67	-4.45	2.24	-3.49	-6.08	130	
6	39	33	3.87	4.89	-0.31	0.42	1.89	131	
6	39	38	2.45	3.36	8.46	8.07	7.55	132	
6	39	43	3.97	6.87	0.53	2.62	7.22	133	
6	43	3	3.77	6.46	5.68	2.62	-0.18	134	
6	43	8	3.20	1.47	-1.28	2.30	-4.58	135	
6	43	13	4.52	1.60	4.39	-0.10	-1.36	136	
6	43	18	3.53	3.96	5.95	-4.05	0.35	137	
6	43	23	6.42	7.84	6.23	1.61	1.05	138	
6	43	28	4.81	3.34	2.73	-0.38	1.21	139	
6	43	33	0.63	1.13	3.97	1.26	-0.32	140	
6	43	38	0.00	32.71	-20.84	-63.10	-55.56	141	
6	43	43	26.44	-12.06	22.91	35.88	-18.71	142	
