143
diam	c	r	EConv0	EConv1	EConv2	OConv0	OConv1
6	3	3	3.36	3.47	3.35	0.75	1.37	44	
6	3	8	4.21	2.85	3.78	-0.92	2.03	45	
6	3	13	5.60	6.53	4.88	1.80	-1.59	46	
6	3	18	3.14	3.18	5.91	-0.14	-0.52	47	
6	3	23	3.59	2.23	2.54	0.86	-1.13	48	
6	3	28	3.25	2.96	2.04	-3.54	1.02	49	
6	3	33	9.12	11.26	1.85	-4.54	-2.03	50	
6	3	38	3.81	5.67	15.09	5.57	-8.98	51	
6	3	43	2.84	3.16	3.64	0.16	0.78	52	
6	7	3	3.31	3.41	3.83	1.10	0.26	53	
6	7	8	5.05	2.98	3.63	-0.87	0.53	54	
6	7	13	4.23	-1.97	3.51	3.79	6.70	55	
6	7	18	2.89	3.18	-0.18	2.14	7.80	56	
6	7	23	2.95	3.81	3.49	1.63	2.65	57	
6	7	28	2.56	3.38	4.52	-2.42	2.29	58	
6	7	33	12.43	16.44	-1.01	-42.79	-26.86	59	
6	7	38	4.90	-10.05	4.25	39.38	-14.14	60	
6	7	43	2.85	3.32	3.48	1.21	-0.18	61	
6	11	3	3.77	3.70	3.25	0.68	-0.80	62	
6	11	8	2.46	3.45	2.86	2.25	-0.26	63	
6	11	13	1.32	21.32	0.17	-8.32	-34.79	64	
6	11	18	2.29	2.08	19.81	10.76	-36.64	65	
6	11	23	7.94	4.61	6.56	3.52	-1.16	66	
6	11	28	4.23	1.45	4.84	2.30	-2.33	67	
6	11	33	-17.13	-11.27	-0.98	-45.88	-11.81	68	
6	11	38	15.77	15.22	-1.54	32.86	20.06	69	
6	11	43	3.66	3.59	3.44	0.19	-1.17	70	
6	15	3	7.27	5.41	2.64	-0.18	0.64	71	
6	15	8	15.10	16.45	6.05	-19.83	-16.97	72	
6	15	13	3.66	-21.04	-1.31	-16.74	15.90	73	
6	15	18	-12.59	-11.70	-24.17	21.08	7.67	74	
6	15	23	8.86	3.53	2.14	8.89	-4.41	75	
6	15	28	5.75	7.54	3.75	4.62	-2.79	76	
6	15	33	-32.39	-5.23	-5.48	-33.65	-7.93	77	
6	15	38	16.08	9.23	19.98	24.97	-14.26	78	
6	15	43	0.41	4.55	3.87	-4.25	0.75	79	
6	19	3	9.98	5.58	4.86	-6.78	-0.13	80	
6	19	8	-9.12	-8.45	11.53	1.41	-6.91	81	
6	19	13	3.59	7.51	6.78	10.00	13.43	82	
6	19	18	-14.28	1.75	0.56	-11.75	18.47	83	
6	19	23	3.18	5.29	1.71	6.83	4.76	84	
6	19	28	5.19	14.65	4.82	-17.30	-15.29	85	
6	19	33	6.14	-8.25	10.24	-21.08	44.10	86	
6	19	38	-9.13	-5.61	-31.24	18.37	-29.55	87	
6	19	43	13.08	-2.81	12.44	17.27	-11.39	88	
6	23	3	18.45	7.38	7.22	-6.85	0.37	89	
6	23	8	-21.70	4.76	-18.09	9.35	-27.77	90	
6	23	13	8.76	18.00	38.27	22.30	-36.23	91	
6	23	18	-1.76	18.94	7.17	-7.63	-0.90	92	
6	23	23	2.11	7.88	4.10	-21.23	-36.79	93	
6	23	28	-1.35	-23.69	3.22	9.56	3.23	94	
6	23	33	13.77	7.63	12.13	6.69	9.93	95	
6	23	38	-5.92	7.86	15.88	-30.21	24.55	96	
6	23	43	16.30	10.19	0.88	24.76	10.12	97	
6	27	3	9.74	11.55	11.13	-10.41	-9.93	98	
6	27	8	2.71	-4.15	-6.28	-54.48	31.61	99	
6	27	13	-0.58	1.67	-37.77	12.70	-22.95	100	
6	27	18	5.72	-31.11	1.82	9.56	-53.02	101	
6	27	23	-0.08	-24.21	-2.36	23.19	25.72	102	
6	27	28	7.92	17.10	0.84	13.48	16.58	103	
6	27	33	5.88	11.63	-3.76	-13.11	-13.45	104	
6	27	38	-4.60	-7.45	7.93	8.99	9.28	105	
6	27	43	3.63	5.80	-0.90	5.06	-1.45	106	
6	31	3	-6.36	-19.62	0.24	9.19	-19.04	107	
6	31	8	14.51	4.98	23.42	4.98	19.96	108	
6	31	13	-3.49	3.14	18.74	-18.53	65.46	109	
6	31	18	0.48	23.34	1.39	21.49	62.33	110	
6	31	23	5.06	17.19	4.85	12.33	3.27	111	
6	31	28	5.83	13.77	-1.64	-12.93	-14.51	112	
6	31	33	2.35	-12.08	11.81	-3.56	-2.79	113	
6	31	38	3.76	10.66	-3.36	13.21	8.21	114	
6	31	43	4.07	3.14	4.17	-0.12	2.57	115	
6	35	3	9.20	16.55	1.74	27.23	27.64	116	
6	35	8	3.12	3.59	-0.59	0.14	-3.53	117	
6	35	13	3.39	5.63	2.96	0.85	-2.72	118	
6	35	18	4.34	3.96	1.83	-4.80	-4.23	119	
6	35	23	4.65	1.49	6.57	5.01	1.32	120	
6	35	28	5.24	-7.31	8.07	-9.61	13.75	121	
6	35	33	3.59	7.10	-1.52	12.04	14.87	122	
6	35	38	2.10	2.57	2.61	-2.57	2.96	123	
6	35	43	5.27	5.41	4.52	0.45	-0.02	124	
6	39	3	4.22	4.23	3.25	-3.12	2.07	125	
6	39	8	5.38	4.03	3.29	2.45	-1.89	126	
6	39	13	4.09	0.21	2.42	-4.95	0.88	127	
6	39	18	15.07	18.42	-1.58	-20.55	-9.18	128	
6	39	23	5.23	-4.66	9.13	24.02	-22.20	129	
6	39	28	7.10	7.39	3.78	1.14	-4.49	130	
6	39	33	4.74	5.67	6.57	4.43	0.10	131	
6	39	38	2.03	4.76	4.62	-3.14	0.30	132	
6	39	43	3.67	3.01	2.92	-0.62	0.01	133	
6	43	3	3.37	3.35	3.62	-0.19	1.01	134	
6	43	8	5.73	2.77	3.12	1.04	13.35	135	
6	43	13	1.98	5.95	0.94	-3.06	8.16	136	
6	43	18	2.98	-1.85	6.55	-46.18	-14.74	137	
6	43	23	11.59	8.00	-1.69	39.35	18.44	138	
